# Reference data set: FETD_200m_Casing_RXs.txt, data column: 2, receivers: 8
# TEM3D     data set: test.dat, data column: 2
#Rec-position:      1 ,data-pnts.:  101 ,components: Ex,Ey,Ez
#x,y,z:       5.000000      0.000000      0.000000
# Time t, Reference-data, TEM3D-data, difference
3.981072E-02 5.06515e-09 4.808779E-09 5.06154
4.365158E-02 4.41055e-09 4.188436E-09 5.03602
4.786301E-02 3.84041e-09 3.648038E-09 5.00918
5.248075E-02 3.34303e-09 3.177292E-09 4.95758
5.754399E-02 2.90849e-09 2.767232E-09 4.85675
6.309573E-02 2.5306e-09 2.410042E-09 4.76384
6.918310E-02 2.20151e-09 2.098912E-09 4.6603
7.585776E-02 1.91525e-09 1.827909E-09 4.5603
8.317638E-02 1.66675e-09 1.591863E-09 4.49327
9.120108E-02 1.45078e-09 1.386269E-09 4.44655
1.000000E-01 1.26344e-09 1.207202E-09 4.45127
1.096478E-01 1.10062e-09 1.051243E-09 4.48631
1.202264E-01 9.59245e-10 9.154133E-10 4.56939
1.318257E-01 8.3636e-10 7.971176E-10 4.692
1.445440E-01 7.29381e-10 6.940951E-10 4.83774
1.584893E-01 6.36339e-10 6.043761E-10 5.02298
1.737801E-01 5.55249e-10 5.262449E-10 5.2237
1.905461E-01 4.84641e-10 4.582066E-10 5.45453
2.089296E-01 4.23122e-10 3.989592E-10 5.71064
2.290868E-01 3.69523e-10 3.473682E-10 5.99539
2.511886E-01 3.22859e-10 3.024454E-10 6.32265
2.754229E-01 2.82237e-10 2.633301E-10 6.69891
3.019952E-01 2.46892e-10 2.292724E-10 7.13643
3.311311E-01 2.16117e-10 1.996190E-10 7.63384
3.630781E-01 1.8931e-10 1.738009E-10 8.19266
3.981072E-01 1.65905e-10 1.513225E-10 8.78966
4.365158E-01 1.45462e-10 1.317521E-10 9.42479
4.786301E-01 1.27572e-10 1.147136E-10 10.0795
5.248075E-01 1.1191e-10 9.987936E-11 10.75
5.754399E-01 9.81832e-11 8.696433E-11 11.4264
6.309573E-01 8.61647e-11 7.572012E-11 12.1217
6.918310E-01 7.56551e-11 6.593055E-11 12.8538
7.585776E-01 6.64753e-11 5.740744E-11 13.6409
8.317638E-01 5.84795e-11 4.998700E-11 14.5222
9.120108E-01 5.15258e-11 4.352665E-11 15.5245


#Rec-position:      3 ,data-pnts.:  101 ,components: Ex,Ey,Ez
#x,y,z:      51.000000      0.000000      0.000000
# Time t, Reference-data, TEM3D-data, difference
2.089296E-04 4.45233e-06 3.176588E-06 28.6534
2.290868E-04 3.44584e-06 2.492231E-06 27.6742
2.511886E-04 2.71822e-06 1.987420E-06 26.8853
2.754229E-04 2.20537e-06 1.630859E-06 26.0505
3.019952E-04 1.8586e-06 1.394198E-06 24.9865
3.311311E-04 1.64264e-06 1.251768E-06 23.7952
3.630781E-04 1.50783e-06 1.180251E-06 21.7252
3.981072E-04 1.43784e-06 1.158555E-06 19.424
4.365158E-04 1.41024e-06 1.167937E-06 17.1815
4.786301E-04 1.3992e-06 1.192288E-06 14.7877
5.248075E-04 1.39653e-06 1.218465E-06 12.7504
5.754399E-04 1.38824e-06 1.236532E-06 10.9279
6.309573E-04 1.36842e-06 1.239829E-06 9.397
6.918310E-04 1.33246e-06 1.224814E-06 8.07886
7.585776E-04 1.27992e-06 1.190698E-06 6.9709
8.317638E-04 1.21144e-06 1.138942E-06 5.98435
9.120108E-04 1.13082e-06 1.072520E-06 5.15567
1.000000E-03 1.04175e-06 9.953578E-07 4.45371
1.096478E-03 9.4845e-07 9.116897E-07 3.87579
1.202264E-03 8.54591e-07 8.255323E-07 3.40033
1.318257E-03 7.63432e-07 7.403230E-07 3.02697
1.445440E-03 6.77669e-07 6.587145E-07 2.79702
1.584893E-03 5.98051e-07 5.825219E-07 2.59665
1.737801E-03 5.25802e-07 5.127876E-07 2.47523
1.905461E-03 4.6087e-07 4.499217E-07 2.37553
2.089296E-03 4.03248e-07 3.938703E-07 2.32547
2.290868E-03 3.526e-07 3.442807E-07 2.35931
2.511886E-03 3.07963e-07 3.006358E-07 2.37923
2.754229E-03 2.68784e-07 2.623525E-07 2.3929
3.019952E-03 2.34597e-07 2.288441E-07 2.45228
3.311311E-03 2.04682e-07 1.995546E-07 2.50502
3.630781E-03 1.785e-07 1.739753E-07 2.53464
3.981072E-03 1.55675e-07 1.516494E-07 2.58606
4.365158E-03 1.3575e-07 1.321713E-07 2.63656
4.786301E-03 1.18325e-07 1.151830E-07 2.6552
5.248075E-03 1.03179e-07 1.003698E-07 2.7223
5.754399E-03 8.99482e-08 8.745549E-08 2.77123
6.309573E-03 7.84293e-08 7.619844E-08 2.84445
6.918310E-03 6.83965e-08 6.638710E-08 2.93791
7.585776E-03 5.96488e-08 5.783669E-08 3.03796
8.317638E-03 5.18983e-08 5.038575E-08 2.91439
9.120108E-03 4.53918e-08 4.389336E-08 3.30103
1.000000E-02 3.95906e-08 3.823652E-08 3.42024
1.096478E-02 3.45349e-08 3.330795E-08 3.55279
1.202264E-02 3.01356e-08 2.901407E-08 3.72147
1.318257E-02 2.6295e-08 2.527327E-08 3.88567
1.445440E-02 2.29364e-08 2.201443E-08 4.01988
1.584893E-02 1.9923e-08 1.917552E-08 3.75202
1.737801E-02 1.7453e-08 1.670249E-08 4.30008
1.905461E-02 1.52239e-08 1.454823E-08 4.43849
2.089296E-02 1.32727e-08 1.267168E-08 4.52812
2.290868E-02 1.15739e-08 1.103708E-08 4.63794
2.511886E-02 1.0088e-08 9.613236E-09 4.70602
2.754229E-02 8.7939e-09 8.373004E-09 4.78626
3.019952E-02 7.66478e-09 7.292711E-09 4.85421
3.311311E-02 6.65483e-09 6.351745E-09 4.55436
3.630781E-02 5.81783e-09 5.532142E-09 4.9106
3.981072E-02 5.06784e-09 4.818256E-09 4.92477
4.365158E-02 4.41182e-09 4.196456E-09 4.88142
4.786301E-02 3.84047e-09 3.654869E-09 4.83278
5.248075E-02 3.34208e-09 3.183150E-09 4.7553
5.754399E-02 2.90671e-09 2.772291E-09 4.62436
6.309573E-02 2.52814e-09 2.414441E-09 4.4974
6.918310E-02 2.19852e-09 2.102765E-09 4.35562
7.585776E-02 1.91186e-09 1.831306E-09 4.21318
8.317638E-02 1.66306e-09 1.594877E-09 4.09957
9.120108E-02 1.44686e-09 1.388960E-09 4.00165
1.000000E-01 1.25937e-09 1.209618E-09 3.95044
1.096478E-01 1.09645e-09 1.053424E-09 3.92382
1.202264E-01 9.55007e-10 9.173895E-10 3.939
1.318257E-01 8.32082e-10 7.989150E-10 3.98601
1.445440E-01 7.25077e-10 6.957345E-10 4.04678
1.584893E-01 6.32016e-10 6.058748E-10 4.1362
1.737801E-01 5.5091e-10 5.276170E-10 4.22815
1.905461E-01 4.80288e-10 4.594641E-10 4.33569
2.089296E-01 4.18756e-10 4.001120E-10 4.45225
2.290868E-01 3.65147e-10 3.484249E-10 4.57951
2.511886E-01 3.18477e-10 3.034136E-10 4.72997
2.754229E-01 2.77855e-10 2.642164E-10 4.90856
3.019952E-01 2.42514e-10 2.300827E-10 5.12594
3.311311E-01 2.11747e-10 2.003589E-10 5.37821
3.630781E-01 1.84951e-10 1.744755E-10 5.66402
3.981072E-01 1.61558e-10 1.519365E-10 5.9553
4.365158E-01 1.41127e-10 1.323098E-10 6.24741
4.786301E-01 1.23249e-10 1.152191E-10 6.51501
5.248075E-01 1.07596e-10 1.003366E-10 6.74719
5.754399E-01 9.38785e-11 8.737695E-11 6.92549
6.309573E-01 8.18672e-11 7.609153E-11 7.05489
6.918310E-01 7.13633e-11 6.626396E-11 7.14564
7.585776E-01 6.21881e-11 5.770583E-11 7.20764
8.317638E-01 5.4196e-11 5.025318E-11 7.27519
9.120108E-01 4.72453e-11 4.376323E-11 7.37013


#Rec-position:      4 ,data-pnts.:  101 ,components: Ex,Ey,Ez
#x,y,z:     101.000000      0.000000      0.000000
# Time t, Reference-data, TEM3D-data, difference
2.089296E-04 5.23395e-06 4.736648E-06 9.50149
2.290868E-04 4.69467e-06 4.253395E-06 9.39947
2.511886E-04 4.18853e-06 3.811745E-06 8.99566
2.754229E-04 3.72956e-06 3.416693E-06 8.38896
3.019952E-04 3.32704e-06 3.069496E-06 7.74102
3.311311E-04 2.98618e-06 2.768576E-06 7.28696
3.630781E-04 2.69117e-06 2.510237E-06 6.7231
3.981072E-04 2.44225e-06 2.289331E-06 6.26125
4.365158E-04 2.2354e-06 2.099854E-06 6.06365
4.786301E-04 2.04756e-06 1.935536E-06 5.4711
5.248075E-04 1.88718e-06 1.790341E-06 5.13121
5.754399E-04 1.74358e-06 1.658909E-06 4.85614
6.309573E-04 1.60915e-06 1.536857E-06 4.49272
6.918310E-04 1.48261e-06 1.420941E-06 4.15936
7.585776E-04 1.36089e-06 1.309088E-06 3.80647
8.317638E-04 1.24416e-06 1.200310E-06 3.52482
9.120108E-04 1.1311e-06 1.094430E-06 3.24232
1.000000E-03 1.02196e-06 9.919146E-07 2.94036
1.096478E-03 9.18616e-07 8.936001E-07 2.72324
1.202264E-03 8.21107e-07 8.004287E-07 2.5183
1.318257E-03 7.30466e-07 7.132573E-07 2.35586
1.445440E-03 6.47549e-07 6.327243E-07 2.28934
1.584893E-03 5.71765e-07 5.591868E-07 2.19991
1.737801E-03 5.0358e-07 4.927172E-07 2.15708
1.905461E-03 4.42486e-07 4.331415E-07 2.1118
2.089296E-03 3.8825e-07 3.800997E-07 2.09913
2.290868E-03 3.40458e-07 3.331143E-07 2.15691
2.511886E-03 2.98192e-07 2.916483E-07 2.1945
2.754229E-03 2.6095e-07 2.551512E-07 2.22214
3.019952E-03 2.28322e-07 2.230894E-07 2.2917
3.311311E-03 1.99663e-07 1.949634E-07 2.35358
3.630781E-03 1.7449e-07 1.703162E-07 2.39226
3.981072E-03 1.52474e-07 1.487351E-07 2.45184
4.365158E-03 1.33195e-07 1.298513E-07 2.51053
4.786301E-03 1.16288e-07 1.133368E-07 2.53811
5.248075E-03 1.01555e-07 9.890107E-08 2.61326
5.754399E-03 8.86551e-08 8.628735E-08 2.67075
6.309573E-03 7.73997e-08 7.526954E-08 2.75219
6.918310E-03 6.75769e-08 6.564857E-08 2.85353
7.585776E-03 5.89966e-08 5.724959E-08 2.96124
8.317638E-03 5.13817e-08 4.991909E-08 2.84654
9.120108E-03 4.4979e-08 4.352246E-08 3.23818
1.000000E-02 3.92626e-08 3.794176E-08 3.36416
1.096478E-02 3.42744e-08 3.307372E-08 3.50317
1.202264E-02 2.99287e-08 2.882794E-08 3.67795
1.318257E-02 2.61309e-08 2.512537E-08 3.84821
1.445440E-02 2.28066e-08 2.189692E-08 3.98853
1.584893E-02 1.9821e-08 1.908215E-08 3.72779
1.737801E-02 1.73718e-08 1.662831E-08 4.2796
1.905461E-02 1.51597e-08 1.448930E-08 4.42238
2.089296E-02 1.32219e-08 1.262487E-08 4.51575
2.290868E-02 1.15337e-08 1.099989E-08 4.6283
2.511886E-02 1.00562e-08 9.583698E-09 4.69831
2.754229E-02 8.76866e-09 8.349543E-09 4.77967
3.019952E-02 7.64471e-09 7.274079E-09 4.84816
3.311311E-02 6.63896e-09 6.336950E-09 4.54904
3.630781E-02 5.80512e-09 5.520395E-09 4.9048
3.981072E-02 5.05772e-09 4.808932E-09 4.91897
4.365158E-02 4.40378e-09 4.189057E-09 4.8759
4.786301E-02 3.8341e-09 3.648999E-09 4.82785
5.248075E-02 3.33705e-09 3.178495E-09 4.75136
5.754399E-02 2.90276e-09 2.768600E-09 4.6219
6.309573E-02 2.52506e-09 2.411516E-09 4.49658
6.918310E-02 2.19612e-09 2.100448E-09 4.35635
7.585776E-02 1.90998e-09 1.829473E-09 4.21486
8.317638E-02 1.66157e-09 1.593427E-09 4.10114
9.120108E-02 1.44566e-09 1.387814E-09 4.00152
1.000000E-01 1.25838e-09 1.208714E-09 3.94649
1.096478E-01 1.09559e-09 1.052711E-09 3.91385
1.202264E-01 9.5424e-10 9.168290E-10 3.92055
1.318257E-01 8.31371e-10 7.984752E-10 3.95684
1.445440E-01 7.24402e-10 6.953905E-10 4.00485
1.584893E-01 6.31364e-10 6.056069E-10 4.07966
1.737801E-01 5.50275e-10 5.274095E-10 4.15529
1.905461E-01 4.79665e-10 4.593045E-10 4.24482
2.089296E-01 4.18144e-10 3.999905E-10 4.34143
2.290868E-01 3.64543e-10 3.483337E-10 4.44651
2.511886E-01 3.1788e-10 3.033464E-10 4.57216
2.754229E-01 2.77263e-10 2.641683E-10 4.7228
3.019952E-01 2.41925e-10 2.300498E-10 4.90864
3.311311E-01 2.11161e-10 2.003379E-10 5.12535
3.630781E-01 1.84366e-10 1.744638E-10 5.37111
3.981072E-01 1.60974e-10 1.519321E-10 5.61713
4.365158E-01 1.40544e-10 1.323110E-10 5.85818
4.786301E-01 1.22668e-10 1.152247E-10 6.0678
5.248075E-01 1.07017e-10 1.003454E-10 6.2342
5.754399E-01 9.33009e-11 8.738813E-11 6.33728
6.309573E-01 8.12912e-11 7.610435E-11 6.38054
6.918310E-01 7.07888e-11 6.627784E-11 6.37248
7.585776E-01 6.1615e-11 5.772032E-11 6.32098
8.317638E-01 5.3624e-11 5.026790E-11 6.25862
9.120108E-01 4.66741e-11 4.377789E-11 6.20523


#Rec-position:      5 ,data-pnts.:  101 ,components: Ex,Ey,Ez
#x,y,z:     151.000000      0.000000      0.000000
# Time t, Reference-data, TEM3D-data, difference
2.089296E-04 3.48201e-06 3.327237E-06 4.44487
2.290868E-04 3.31442e-06 3.146803E-06 5.05727
2.511886E-04 3.12803e-06 2.957696E-06 5.44539
2.754229E-04 2.92945e-06 2.765619E-06 5.59269
3.019952E-04 2.72678e-06 2.575662E-06 5.54186
3.311311E-04 2.52883e-06 2.391951E-06 5.41267
3.630781E-04 2.33799e-06 2.217437E-06 5.15614
3.981072E-04 2.15943e-06 2.053853E-06 4.88918
4.365158E-04 1.99695e-06 1.901798E-06 4.76504
4.786301E-04 1.84125e-06 1.760943E-06 4.36155
5.248075E-04 1.70041e-06 1.630289E-06 4.12377
5.754399E-04 1.57045e-06 1.508466E-06 3.94665
6.309573E-04 1.4474e-06 1.394017E-06 3.68791
6.918310E-04 1.33163e-06 1.285620E-06 3.45537
7.585776E-04 1.2213e-06 1.182255E-06 3.19668
8.317638E-04 1.11694e-06 1.083301E-06 3.01144
9.120108E-04 1.01711e-06 9.884669E-07 2.81573
1.000000E-03 9.21669e-07 8.978006E-07 2.58968
1.096478E-03 8.31886e-07 8.115921E-07 2.43955
1.202264E-03 7.47352e-07 7.302394E-07 2.28976
1.318257E-03 6.6866e-07 6.541461E-07 2.17053
1.445440E-03 5.96342e-07 5.836336E-07 2.13114
1.584893E-03 5.29821e-07 5.188872E-07 2.06363
1.737801E-03 4.69485e-07 4.599360E-07 2.03384
1.905461E-03 4.14952e-07 4.066590E-07 1.99852
2.089296E-03 3.661e-07 3.588109E-07 1.99104
2.290868E-03 3.22666e-07 3.160579E-07 2.04783
2.511886E-03 2.83936e-07 2.780127E-07 2.08618
2.754229E-03 2.49545e-07 2.442658E-07 2.11561
3.019952E-03 2.19197e-07 2.144073E-07 2.18517
3.311311E-03 1.92368e-07 1.880429E-07 2.24841
3.630781E-03 1.68665e-07 1.648022E-07 2.29047
3.981072E-03 1.47822e-07 1.443432E-07 2.35333
4.365158E-03 1.29483e-07 1.263541E-07 2.41633
4.786301E-03 1.13329e-07 1.105527E-07 2.45016
5.248075E-03 9.91955e-08 9.668493E-08 2.53091
5.754399E-03 8.67757e-08 8.452363E-08 2.59525
6.309573E-03 7.59028e-08 7.386606E-08 2.68341
6.918310E-03 6.63849e-08 6.453187E-08 2.79136
7.585776E-03 5.80479e-08 5.636115E-08 2.90572
8.317638E-03 5.06299e-08 4.921230E-08 2.8
9.120108E-03 4.43781e-08 4.296020E-08 3.19495
1.000000E-02 3.8785e-08 3.749450E-08 3.32735
1.096478E-02 3.3895e-08 3.271794E-08 3.47261
1.202264E-02 2.96273e-08 2.854492E-08 3.65324
1.318257E-02 2.58917e-08 2.490024E-08 3.82941
1.445440E-02 2.26171e-08 2.171782E-08 3.97592
1.584893E-02 1.96721e-08 1.893967E-08 3.72296
1.737801E-02 1.7253e-08 1.651495E-08 4.27758
1.905461E-02 1.50657e-08 1.439909E-08 4.42444
2.089296E-02 1.31475e-08 1.255308E-08 4.52118
2.290868E-02 1.14747e-08 1.094275E-08 4.6358
2.511886E-02 1.00094e-08 9.538210E-09 4.7072
2.754229E-02 8.73148e-09 8.313322E-09 4.7891
3.019952E-02 7.61515e-09 7.245232E-09 4.85769
3.311311E-02 6.61561e-09 6.313967E-09 4.55956
3.630781E-02 5.78647e-09 5.502080E-09 4.91477
3.981072E-02 5.04293e-09 4.794330E-09 4.92968
4.365158E-02 4.3921e-09 4.177409E-09 4.88817
4.786301E-02 3.82492e-09 3.639703E-09 4.84244
5.248075E-02 3.32988e-09 3.171071E-09 4.76923
5.754399E-02 2.89721e-09 2.762667E-09 4.644
6.309573E-02 2.5208e-09 2.406770E-09 4.52354
6.918310E-02 2.19288e-09 2.096647E-09 4.38854
7.585776E-02 1.90754e-09 1.826425E-09 4.25212
8.317638E-02 1.65974e-09 1.590980E-09 4.14263
9.120108E-02 1.44428e-09 1.385846E-09 4.04598
1.000000E-01 1.25732e-09 1.207127E-09 3.99225
1.096478E-01 1.09477e-09 1.051430E-09 3.95883
1.202264E-01 9.53581e-10 9.157916E-10 3.96291
1.318257E-01 8.30824e-10 7.976335E-10 3.99484
1.445440E-01 7.23932e-10 6.947058E-10 4.03718
1.584893E-01 6.30952e-10 6.050485E-10 4.10541
1.737801E-01 5.49905e-10 5.269530E-10 4.17388
1.905461E-01 4.7933e-10 4.589305E-10 4.25582
2.089296E-01 4.17836e-10 3.996834E-10 4.34442
2.290868E-01 3.64257e-10 3.480811E-10 4.44086
2.511886E-01 3.17612e-10 3.031384E-10 4.55694
2.754229E-01 2.77007e-10 2.639969E-10 4.69676
3.019952E-01 2.41679e-10 2.299085E-10 4.87024
3.311311E-01 2.10921e-10 2.002215E-10 5.07279
3.630781E-01 1.84131e-10 1.743681E-10 5.30239
3.981072E-01 1.60743e-10 1.518536E-10 5.5301
4.365158E-01 1.40316e-10 1.322468E-10 5.75057
4.786301E-01 1.22442e-10 1.151724E-10 5.93709
5.248075E-01 1.06793e-10 1.003031E-10 6.07745
5.754399E-01 9.30796e-11 8.735414E-11 6.1511
6.309573E-01 8.10721e-11 7.607731E-11 6.16092
6.918310E-01 7.05718e-11 6.625660E-11 6.11464
7.585776E-01 6.13997e-11 5.770391E-11 6.01929
8.317638E-01 5.34103e-11 5.025549E-11 5.90666
